State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
ND,2019,March,12 month-ending,Number of Drug Overdose Deaths,76,100,0.086083214,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,77
ND,2019,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.086083214,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
ND,2019,March,12 month-ending,Number of Deaths,6970,100,0.086083214,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
ND,2019,March,12 month-ending,Cocaine (T40.5),,100,0.086083214,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.086083214,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,March,12 month-ending,Heroin (T40.1),,100,0.086083214,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.098231827,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
ND,2019,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.098231827,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.098231827,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
ND,2019,May,12 month-ending,Heroin (T40.1),,100,0.098231827,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,May,12 month-ending,Number of Drug Overdose Deaths,74,100,0.098231827,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,75
ND,2019,May,12 month-ending,Percent with drugs specified,82.43243243,100,0.098231827,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
ND,2019,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.098231827,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
ND,2019,May,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.098231827,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
ND,2019,May,12 month-ending,Number of Deaths,7126,100,0.098231827,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
ND,2019,May,12 month-ending,Cocaine (T40.5),,100,0.098231827,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,May,12 month-ending,Methadone (T40.3),,100,0.098231827,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.098231827,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
ND,2019,November,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.163309744,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
ND,2019,November,12 month-ending,Number of Drug Overdose Deaths,88,100,0.163309744,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,90
ND,2019,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.163309744,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
ND,2019,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.163309744,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
ND,2019,November,12 month-ending,Methadone (T40.3),,100,0.163309744,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,November,12 month-ending,Cocaine (T40.5),,100,0.163309744,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,November,12 month-ending,Percent with drugs specified,86.36363636,100,0.163309744,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
ND,2019,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.163309744,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
ND,2019,November,12 month-ending,Heroin (T40.1),,100,0.163309744,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.163309744,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
ND,2019,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.163309744,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,November,12 month-ending,Number of Deaths,7348,100,0.163309744,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
ND,2019,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.10940919,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
ND,2019,October,12 month-ending,Heroin (T40.1),,100,0.10940919,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.10940919,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
ND,2019,October,12 month-ending,Cocaine (T40.5),,100,0.10940919,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,October,12 month-ending,Number of Drug Overdose Deaths,81,100,0.10940919,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,82
ND,2019,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.10940919,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.10940919,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
ND,2019,October,12 month-ending,Methadone (T40.3),,100,0.10940919,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
ND,2019,October,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.10940919,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
